sku,COD,Nombre,Descripcion,Material,Código WEB,,,
80222466332,332,BMW M BOARDCASE ,"Maleta rígida inspirada en el techo de los vehículos de la Serie BMW M, con el logotipo grande de BMW M en negro mate. Descripción del producto: - Cumple con los requisitos de equipaje de mano de la mayoría de las aerolíneas. - Ruedas dobles que giran en 360°en diseño de las llantas BMW M. - Candado numérico TSA integrado. - Cremallera YKK en negro mate, repelente del agua. - Asa de transporte adicional en color negro. - Forro jacquardnegro en diseño BMW M. - Bolsillo de malla en el interior izquierdo, correas de compresión en el interior derecho con hebilla magnética Fidlock™. - Incluye bolsa de conservación con cordón y bolsa de lavandería con cremallera.",Exterior: 100% policarbonato; forro: 100% poliéster,06140407999912332,,,
80222467721,721,BMW M TROLLEY,"Maleta rígida inspirada en el techo de los vehículos de la Serie BMW M, con el logotipo grande de BMW M en negro mate. Descripción del producto: - Cumple con los requisitos de equipaje de mano de la mayoría de las aerolíneas. - Ruedas dobles que giran en 360°en diseño de las llantas BMW M. - Candado numérico TSA integrado. - Cremallera YKK en negro mate, repelente del agua. - Asa de transporte adicional en color negro. - Forro jacquardnegro en diseño BMW M. - Bolsillo de malla en el interior izquierdo, correas de compresión en el interior derecho con hebilla magnética Fidlock™. - Incluye bolsa de conservación con cordón y bolsa de lavandería con cremallera.",Exterior: 100% policarbonato; forro: 100% poliéster,06140407999907721,,,
80222467762,762,BMW M BOARDCASE ,"Maleta rígida inspirada en el techo de los vehículos de la Serie BMW M, con el logotipo grande de BMW M en negro mate. Descripción del producto: - Cumple con los requisitos de equipaje de mano de la mayoría de las aerolíneas. - Ruedas dobles que giran en 360°en diseño de las llantas BMW M. - Candado numérico TSA integrado. - Cremallera YKK en negro mate, repelente del agua. - Asa de transporte adicional en color negro. - Forro jacquardnegro en diseño BMW M. - Bolsillo de malla en el interior izquierdo, correas de compresión en el interior derecho con hebilla magnética Fidlock™. - Incluye bolsa de conservación con cordón y bolsa de lavandería con cremallera.",Exterior: 100% policarbonato; forro: 100% poliéster,06140407999907762,,,
80232410918,918,TERMO BMW M,El termo BMW M tiene un diseño purista dinamico con una agradable superficie de tacto suave. La abertura de beber puede manejarse con una mano y apto para lavavajillas.,SILICONA,06100404999907918,,,
80232410919,919,TAZA BMW M,Taza de BMW M de porcelana con exterior negro mate y agradable superficie de tacto suave.,PORCELANA,06090404999907919,,,
80232466312,312,BOTELLA CON AISLAMIENTO TÉRMICO BMW M ,Botella con aislamiento con manguito de silicona. Descripción del producto: - Logotipo impreso brillante de BMW M y BMW. - Manguito de silicona rojo. - Lacado mate. - Mantiene el frío y el calor. - Tapa a rosca.,"Acero inoxidable (304), silicona ",06100404999907312,,,
80232466315,315,CORDÓN BMW M,"Cordón con mosquetón y logotipo BMW M. Descripción del producto: - Cinta con el logotipo de BMW M tejido. - Mosquetón con anillo de metal negro mate. - Presilla de silicona con logotipo BMW M. - Con cierre de seguridad.
","Nylon, aleación de zinc, silicona ",06310404999907315,,,
80242217299,299,PLUMA BMW M PERFORMANCE,Pluma BMW M,Metal,06380404999907299,,,
80242410923,923,BOLIGRADO BMW M,Boligrafo giratorio de metal con diseño de rejilla de entrada de aire del M4 en combinacion con superficie de tatco suave. Embalado en caja plegable de color negro con cierre magnetico y logotipo ///M de color en la superficie exterior.,Metal,06210404999907923,,,
80242410924,924,AGENDA BMW M PERFORMANCE,"Block de notas en aspecto de piel con esquinas redondeadas, corte de las paginas de color negro, conla impresión del lema de BMW ///M. Logotipo tridimensional en la parte delantera inferior derecha. Tiene 200 paginas de papel FSC.",CUBIERTA PIEL ARTIFICIAL DE PU,06280404999907924,,,
80242410925,925,BLOCK DE NOTAS POKETSIZE,"Block de notas BMW M en formato de bolsillo con el diseño de la rejilla de entrada de aire del M4, 200 paginas de FSC con esquinas redondeadas.",CUBIERTA PIEL ARTIFICIAL DE PU,06280404999907925,,,
80242466325,325,JUEGO DE BLOCS DE NOTAS BMW M ,Bloc de tapa dura con páginas negras. Descripción del producto: - Logotipo impreso BMW M Shutter en dorado. - Tapa dura. - 200 páginas en negro. - Incluye bolígrafo con mina dorada. - Marcador con las rayas de BMW M.,Bloc de notas: papel FSC,06280404999907325,,,
80242466327,327,BLOC DE NOTAS BMW M,Bloc de tapa blanda con el logotipo BMW M negro grande. Descripción del producto: - Logotipo impreso BMW M Shutter en negro. - Tapa blanda. - 200 páginas blancas con corte en color rojo. - Marcador con las rayas de BMW M.,Bloc de notas: papel FSC,06280404999905327,,,
80252410926,926,GAFAS DE SOL BMW M UNISEX.,"De gran calidad:
- Gafas de sol de gran calidad de acero
inoxidable, acetato y carbono
- Articulación de resorte flexible -> Ajuste
cómodo y capacidad de resistencia
- Cristales con ligero efecto de espejo y
protección 100% frente a la radiación
ultravioleta
- Incluye paño de limpieza para las gafas con
diseño de entrada de aire del M4 y estuche
plegable con forma triangular -> Protección
contra golpes y arañazos, función de limpieza,
ahorro de espacio
Detalle de diseño:
- Patillas con bordes brillantes, decoración de carbono elaborada, fino grabado de estructura
alveolar y logotipo ///M grabado en acetato -> Diseño BMW M elegante y con carácter","Material: Montura: Acero inoxidable, decoración de las patillas: Carbono, extremos de patillas: Acetato,
cristales de protección solar: Policarbonato.",06220404999907926,,,
80252410927,927,"GAFAS DE SOL BMW M PERFORMANCE, UNISEX","De gran calidad:
- Gafas de sol deportivas estilo aviador
- Marco de acetato con hebilla metálica, basado en el diseño
Air Breather -> Ligero y resistente
- Cristales azules con gradación de color -> Vista de cerca
mejorada
- Protección: Filtro 3, protección óptima frente a la radiación
solar extrema
- Incluye bolsa de tela y embalaje de cartón","Material: Montura: Acetato, decoración de las patillas: Metal, cristales de protección solar: Policarbonato",06220404999907927,,,
80252466326,326,GAFAS DE SOL BMW M ,"Gafas de sol en diseño Shield con lentes Zeiss.  Descripción del producto: - Logotipo de BMW M, rayas de BMW M y logotipo de BMW en los extremos de las patillas. - Diseño de gafas Shield. - Cristal continuo. - Lentes Zeiss de nylon. - Marco de acero inoxidable de alta calidad con extremos de patillas de acetato biológico. - Categoría de filtro 3. - Gamuza de limpieza de PET reciclado incluida. - Fabricadas en Italia.","Marco: acero inoxidable, acetato orgánico; almohadillas de la nariz: silicona quirúrgica; vidrio: nylon (PA) de Zeiss",06220404999907326,,,
80262406693,693,RELOJ BMW M.,"De gran calidad y con tecnología actual:
- Caja de acero inoxidable pulido y cristal mineral antiarañazos -> Imagen de
gran calidad duradera, resistente a golpes y arañazos
- Esfera negra con anillo de taquímetro fijo externo -> Escala para medir la velocidad
- Esfera con índices pulidos, agujas luminosas con extremos de color rojo y azul
claro, logotipo ///M en color en el punto de las 12 e indicación de la fecha en el
punto de las 3 -> Fácil lectura
- Pulsera de nailon con cierre de hebilla con logotipo y bandas ///M grabados
- Movimiento de cuarzo suizo: RONDA 715
- Estanco hasta 10 ATM
Detalles de diseño:
- Reloj de pulsera BMW M -> Expresivo diseño ///M
- Logotipo ///M con láser en el fondo de la caja y en la corona con acentos en rojo","Material: Acero inoxidable, nailon.",06250104999907693,,,
80262406694,694,CRONÓGRAFO BMW M.,"De gran calidad y con tecnología actual:
- Cronógrafo BMW M deportivo de acero fino con recubrimiento PVD y cristal mineral endurecido ->
Estructura de superficie mate y duradera con estilo masculino, resistente a los golpes y los arañazos
- Luneta giratoria con la tipología BMW M original -> Escala de minutos para una medición fiable
del tiempo
- Movimiento de cuarzo suizo: RONDA 3540 con indicación de la fecha en el punto de las 3 y la
función de parada
Detalles de diseño:
- Tipo M Original en luneta con ciclo de 60
- Agujas luminosas, aguja segundera y acentos de color High Risk red en la corona -> Detalle
para aficionados a ///M
- Logotipo ///M grabado con láser en el fondo de la caja
Particularidad:
- Caja regalo negra/roja en apariencia de cuero con logotipo BMW M
grabado en la tapa, costuras de contraste en High Risk red y
embalaje, incluye un pequeño destornillador para adaptar los
eslabones atornillados de la pulsera -> Modo de presentación ideal
en el punto de venta y caja regalo y de almacenaje representativa","Material: Acero inoxidable, con recubrimiento PVD, cristal mineral endurecido.",06250104999907694,,,
80262406695,695,CRONÓGRAFO BMW M AUTOMATIC.,"De gran calidad y con tecnología actual:
- Cronógrafo BMW M Automatic deportivo de acero fino parcialmente
satinado y cristal de zafiro -> Estructura de superficie satinada y duradera
con estilo masculino, resistente a los golpes y los arañazos
- Movimiento automático suizo exclusivo Selitta SW 500 con fondo de
cristal y logotipo M grabado con láser -> Una obra maestra del arte
relojero suizo
- Esfera con indicación de día y fecha, logotipo ///M en color, indicación
""Swiss Made"" e indicación ATM
- Con escala de taquímetro en la luneta -> Para registrar velocidades de
60 a 500 km/h
- 50 ATM
- Incl. manual: Alemán, chino, inglés (EE. UU.), coreano, japonés, español,
francés, ruso, italiano
Detalles de diseño:
- Fondo de cristal de zafiro
- Agujas luminosas, día-fecha, logotipo M en color e índices aplicados en
la esfera -> Expresivo diseño ///M
- Elemento de presión enroscado en High Risk red / corona enroscada
- 50 ATM (500 m)",Material: Acero inoxidable medicinal.,06250104999915695,,,
80272410928,928,LLAVERO BMW M DE ACERO INOXIDABLE.,"De gran calidad y práctico:
- Llavero de acero inoxidable con anilla plana
Detalle de diseño:
- Grabado de la rejilla de entrada de aire del M4
- Expresivo logotipo ///M tridimensional y en color",ACERO INOXIDABLE,06110404999907928,,,
80272410929,929,LLAVERO BMW M DE CARBONO.,"De gran calidad y práctico:
- Llavero de acero inoxidable y carbono de doble superficie con mecanismo de
giro y extracción -> Diseño individualizado con versión técnica
- Tres pequeñas anillas individuales en la anilla principal -> Las llaves caen con
mayor flexibilidad, se reduce la voluminosidad, mejor manipulación
Detalle de diseño:
- Llavero de carbono auténtico de doble superficie
- Logotipo ///M grabado","Material: Anilla de llavero: Acero inoxidable, llavero: Carbono.",06110404999907929,,,
80272466328,328,LLAVERO BMW M TURBO CHARGER,Llavero con cierre de diseño Turbo Charger.  Descripción del producto: - Turbo Charger con recubrimiento PVD en negro. - Logotipo a láser BMW M en otro tono. - Correa para las llaves de goma. - Fabricado en Alemania.,Acero inoxidables,06110404999907328,,,
80282410920,920,ALFOMBRILLA DE MOUSE BMW M,Alfombrilla de mouse con motivo del M4 en una vista frontal imponente,"PVC, ESPUMA",06120404999918920,,,
80282466194,194,ALFOMBRILLA DE RATÓN CON IMAGEN BMW ,"Alfombrilla de ratón con imagen de vehículo BMW y logotipo BMW. Descripción del producto: - Impresión del BMW 840i Gran Coupé. - Revestimiento antideslizante.
","Papel, plástico, con revestimiento antideslizante ",06120404999918194,,,
80292410932,932,MEMORIA USB BMW M DE 32 GB,"Memoria USB de 32 GB, las bandas ///M se vuelven visibles al sacar el trinquete, barra de deslizamiento con el diseño de la rejilla de entrada de aire de M4.","ALUMINIO, ALEACION DE CINC",06400404999907932,,,
80432339605,605,MINIATURA BMW M4 CP ESCALA 1:18,Miniatura de M4 coupe ,METAL,06290406990207605,,,
80432339606,606,MINIATURA BMW M4 CP ESCALA 1:18,Miniatura de M4 coupe ,METAL,06290406990209606,,,
80432339607,607,BMW MINIATURA 1:18 M4 (F82),BMW MINIATURA 1:18 M4 (F82),METAL,06290406990202607,,,
80432339611,611,BMW MINIATURA 1:18 M4 (F83),BMW MINIATURA 1:18 M4 (F83),METAL,06290406990209611,,,
80432364885,885,BMW MINIATURA X6 F86,BMW MINIATURA X6 F86,METAL,06290406990202885,,,
80432364886,886,BMW MINIATURA X6 F86,BMW MINIATURA X6 F86,METAL,06290406990203886,,,
80432364887,887,BMW MINIATURA X6 F86,BMW MINIATURA X6 F86,METAL,06290406990207887,,,
80432411552,552,BMW MINIATURA F80 M3 COMPETITION,BMW MINIATURA F80 M3 COMPETITION,METAL,06290406990201552,,,
80432411554,554,BMW MINIATURA F80 M3 COMPETITION,BMW MINIATURA F80 M3 COMPETITION,METAL,06290406990207554,,,
80432411555,555,BMW MINIATURA F82 M4 GTS,BMW MINIATURA F82 M4 GTS,METAL,06290406990203555,,,
80432411557,557,BMW MINIATURA M6 GT3,BMW MINIATURA M6 GT3,METAL,06290406990201557,,,
80452365554,554,BMW M CAR COLLECTION,BMW M CAR COLLECTION,METAL,06290406999918554,,,
80142445939,939,POLO BMW MOTORSPORT HERITAGE,"Camiseta original BMW Motorsport de diseño de los años 70 con el logotipo histórico BMW Motorsport en forma concisa
Aspectos destacados del producto:
 Camiseta de alta calidad con estilo de los años 70 y corte estrecho para tener la máxima comodidad.
",ALGODÓN,03010101059901939,,,
80142445940,940,POLO BMW MOTORSPORT HERITAGE,"Camiseta original BMW Motorsport de diseño de los años 70 con el logotipo histórico BMW Motorsport en forma concisa
Aspectos destacados del producto:
 Camiseta de alta calidad con estilo de los años 70 y corte estrecho para tener la máxima comodidad.
",ALGODÓN,03010101079901940,,,
80142445941,941,POLO BMW MOTORSPORT HERITAGE,"Camiseta original BMW Motorsport de diseño de los años 70 con el logotipo histórico BMW Motorsport en forma concisa
Aspectos destacados del producto:
 Camiseta de alta calidad con estilo de los años 70 y corte estrecho para tener la máxima comodidad.
",ALGODÓN,03010101089901941,,,
80142445942,942,POLO BMW MOTORSPORT HERITAGE,"Camiseta original BMW Motorsport de diseño de los años 70 con el logotipo histórico BMW Motorsport en forma concisa
Aspectos destacados del producto:
 Camiseta de alta calidad con estilo de los años 70 y corte estrecho para tener la máxima comodidad.
",ALGODÓN,03010101049901942,,,
80142446401,401,POLO BMW MOTORSPORT,"Camiseta tipo polo clásica hecha de tela piqué*

Aspectos destacados del producto:
 El diseño Motorsport muestra las franjas en una malla visual como elemento de diseño moderno. En la versión femenina están en la parte frontal; y en la versión masculina, en la espalda.
 Panel de botones con 5 botones para el ajuste óptimo y estiramiento óptico de la parte superior del cuerpo en la versión femenina.
 El estampado del logotipo BMW Motorsport debajo del cuello es un punto destacado adicional en el diseño.
",ALGODÓN PIQUE,03020201039901401,,,
